timestamp,body_id,pos_opt_x,pos_opt_y,pos_opt_z,pos_world_x,pos_world_y,pos_world_z,vel_x,vel_y,vel_z,qx,qy,qz,qw
3500297176.822103,1,0.027136,0.048308,0.271717,0.511283,-0.027136,0.623308,-0.001917,-0.013835,0.000095,-0.005242,0.004484,0.002850,0.999972
3500297176.832106,1,0.027070,0.048278,0.271729,0.511271,-0.027070,0.623278,-0.002384,0.008794,-0.001908,-0.005135,0.004835,0.001379,0.999974
3500297176.861560,1,0.027031,0.048352,0.271688,0.511312,-0.027031,0.623352,-0.009920,0.005008,0.012568,-0.004755,0.003536,0.002951,0.999978
3500297176.872149,1,0.026953,0.048298,0.271695,0.511305,-0.026953,0.623298,0.001466,0.012180,-0.000709,-0.004501,0.004088,0.001164,0.999981
3500297176.892162,1,0.027040,0.048313,0.271708,0.511292,-0.027040,0.623313,0.001397,0.001957,0.002343,-0.005848,0.004005,0.003503,0.999969
3500297176.901963,1,0.026935,0.048299,0.271680,0.511320,-0.026935,0.623299,0.000538,0.006398,-0.003570,-0.005503,0.004169,0.001649,0.999975
3500297176.922627,1,0.026904,0.048335,0.271649,0.511351,-0.026904,0.623335,0.003052,0.003327,0.002494,-0.005833,0.003808,0.001919,0.999974
3500297176.951364,1,0.027057,0.048310,0.271719,0.511281,-0.027057,0.623310,-0.000729,-0.001104,-0.000187,-0.006176,0.005754,0.003088,0.999960
3500297176.971833,1,0.027021,0.048259,0.271688,0.511312,-0.027021,0.623259,-0.000572,-0.005736,-0.002652,-0.005978,0.003276,0.004436,0.999967
3500297176.991044,1,0.026911,0.048240,0.271681,0.511319,-0.026911,0.623240,-0.002108,-0.000505,-0.006347,-0.004880,0.003347,0.002226,0.999980
3500297177.001326,1,0.026986,0.048194,0.271686,0.511314,-0.026986,0.623194,0.002176,0.004757,-0.007771,-0.005006,0.003202,0.003684,0.999976
3500297177.039427,1,0.026884,0.048323,0.271800,0.511200,-0.026884,0.623323,-0.007443,0.009115,0.004292,-0.006243,0.003303,-0.000707,0.999975
3500297177.061418,1,0.026793,0.048355,0.271723,0.511277,-0.026793,0.623355,-0.002780,0.007894,0.007670,-0.005971,0.002779,0.001551,0.999977
3500297177.071277,1,0.026924,0.048341,0.271719,0.511281,-0.026924,0.623341,-0.002164,0.004126,0.009811,-0.005781,0.004383,0.000366,0.999974
3500297177.111371,1,0.027124,0.048333,0.271739,0.511261,-0.027124,0.623333,0.004057,-0.015999,0.000636,-0.006052,0.006738,-0.000668,0.999959
3500297177.129529,1,0.027047,0.048276,0.271724,0.511276,-0.027047,0.623276,-0.000083,-0.016953,-0.005230,-0.005338,0.006244,-0.001010,0.999966
3500297177.140917,1,0.026806,0.048236,0.271782,0.511218,-0.026806,0.623236,-0.004180,0.007870,-0.007019,-0.005221,0.004765,-0.002928,0.999971
3500297177.150341,1,0.026594,0.048185,0.271794,0.511206,-0.026594,0.623185,-0.003636,0.035365,-0.009837,-0.004677,0.003316,-0.004280,0.999974
3500297177.159789,1,0.026692,0.048192,0.271741,0.511259,-0.026692,0.623192,-0.001144,0.023695,-0.005604,-0.004240,0.003373,-0.003147,0.999980
3500297177.180806,1,0.026880,0.048207,0.271715,0.511285,-0.026880,0.623207,0.004425,-0.004966,-0.001909,-0.004543,0.004505,-0.000790,0.999979
3500297177.201225,1,0.026738,0.048283,0.271702,0.511298,-0.026738,0.623283,0.006121,-0.009613,0.006545,-0.005542,0.004259,-0.002448,0.999973
3500297177.221019,1,0.026658,0.048269,0.271786,0.511214,-0.026658,0.623269,-0.002998,0.002241,0.005110,-0.005268,0.003301,-0.003314,0.999975
3500297177.230066,1,0.026756,0.048285,0.271739,0.511261,-0.026756,0.623285,-0.001582,0.008309,0.005186,-0.005218,0.003479,-0.002265,0.999978
3500297177.270110,1,0.026942,0.048297,0.271646,0.511354,-0.026942,0.623297,0.003729,-0.013594,0.000892,-0.004903,0.004477,-0.000375,0.999978
3500297177.299639,1,0.027023,0.048281,0.271717,0.511283,-0.027023,0.623281,0.004601,-0.024328,0.000786,-0.004843,0.004797,-0.000049,0.999977
3500297177.331475,1,0.026911,0.048300,0.271828,0.511172,-0.026911,0.623300,-0.005941,-0.010375,0.001040,-0.005549,0.004204,-0.001751,0.999974
3500297177.340067,1,0.026990,0.048283,0.271814,0.511186,-0.026990,0.623283,-0.011228,-0.003228,-0.000937,-0.005058,0.004433,-0.001107,0.999977
3500297177.349543,1,0.027051,0.048280,0.271809,0.511191,-0.027051,0.623280,-0.006141,-0.001841,-0.000072,-0.004866,0.005355,0.000671,0.999974
3500297177.359659,1,0.027129,0.048324,0.271794,0.511206,-0.027129,0.623324,0.002259,-0.014520,0.001581,-0.005191,0.005340,0.001176,0.999972
3500297177.369361,1,0.027084,0.048260,0.271754,0.511246,-0.027084,0.623260,0.003982,-0.006257,-0.001511,-0.004647,0.005158,0.000088,0.999976
3500297177.389530,1,0.026725,0.048328,0.271724,0.511276,-0.026725,0.623328,0.005651,0.021732,0.003205,-0.006855,0.003218,-0.002001,0.999969
3500297177.417365,1,0.026993,0.048143,0.271504,0.511496,-0.026993,0.623143,0.019334,0.009029,-0.012091,-0.002668,0.001261,-0.000655,0.999995
3500297177.440227,1,0.026801,0.048236,0.271716,0.511284,-0.026801,0.623236,0.002593,0.018914,-0.001615,-0.004633,0.002962,-0.002203,0.999982
3500297177.448604,1,0.026865,0.048279,0.271722,0.511278,-0.026865,0.623279,0.000185,-0.009342,-0.003259,-0.004629,0.004053,-0.002760,0.999977
3500297177.488834,1,0.027080,0.048305,0.271738,0.511262,-0.027080,0.623305,-0.015606,-0.005741,0.010835,-0.005851,0.006557,0.000008,0.999961
3500297177.499130,1,0.027064,0.048270,0.271740,0.511260,-0.027064,0.623270,-0.001641,-0.017570,0.002241,-0.005554,0.006629,-0.000425,0.999963
3500297177.508192,1,0.027002,0.048280,0.271734,0.511266,-0.027002,0.623280,-0.000819,-0.009144,0.000046,-0.005148,0.005746,-0.001283,0.999969
3500297177.558211,1,0.027010,0.048334,0.271752,0.511248,-0.027010,0.623334,-0.000910,0.004642,0.001925,-0.004902,0.004905,-0.000985,0.999975
3500297177.568646,1,0.026953,0.048328,0.271713,0.511287,-0.026953,0.623328,0.001834,0.007411,0.003920,-0.005026,0.004583,-0.001012,0.999976
3500297177.598033,1,0.026999,0.048319,0.271698,0.511302,-0.026999,0.623319,0.002428,0.000189,0.002649,-0.005057,0.004965,-0.000235,0.999975
3500297177.619394,1,0.027008,0.048325,0.271737,0.511263,-0.027008,0.623325,0.000989,0.000142,-0.000606,-0.005216,0.004493,-0.000228,0.999976
3500297177.628293,1,0.027111,0.048388,0.271723,0.511277,-0.027111,0.623388,-0.000664,-0.010553,0.003977,-0.004570,0.003610,0.003270,0.999978
3500297177.665441,1,0.027358,0.048243,0.271817,0.511183,-0.027358,0.623243,-0.007935,-0.023931,-0.005072,-0.006361,0.003220,0.002894,0.999970
3500297177.698121,1,0.027181,0.048302,0.271753,0.511247,-0.027181,0.623302,-0.001073,-0.011535,-0.001522,-0.004187,0.003253,0.002915,0.999982
3500297177.718219,1,0.026978,0.048303,0.271735,0.511265,-0.026978,0.623303,-0.000848,0.008888,-0.005641,-0.004744,0.002738,0.002748,0.999981
3500297177.726928,1,0.027082,0.048365,0.271727,0.511273,-0.027082,0.623365,0.006004,0.018396,0.008147,-0.005507,0.003642,0.004376,0.999969
3500297177.748100,1,0.027170,0.048360,0.271715,0.511285,-0.027170,0.623360,0.002555,0.000741,0.003832,-0.006111,0.003467,0.005889,0.999958
3500297177.757713,1,0.027205,0.048394,0.271694,0.511306,-0.027205,0.623394,0.002726,-0.015122,0.006040,-0.006948,0.003747,0.005812,0.999952
3500297177.765551,1,0.027234,0.048209,0.271614,0.511386,-0.027234,0.623209,0.007472,-0.010122,-0.010448,-0.004870,0.001712,0.004881,0.999975
3500297177.818155,1,0.027154,0.048293,0.271651,0.511349,-0.027154,0.623293,0.004230,0.001075,-0.004407,-0.005137,0.003494,0.004968,0.999968
3500297177.848204,1,0.027087,0.048280,0.271658,0.511342,-0.027087,0.623280,0.002420,0.007881,-0.007610,-0.004478,0.004623,0.001842,0.999978
3500297177.868055,1,0.027066,0.048339,0.271639,0.511361,-0.027066,0.623339,-0.001637,0.011158,0.008659,-0.004927,0.004589,0.001532,0.999976
3500297177.878651,1,0.027124,0.048366,0.271659,0.511341,-0.027124,0.623366,-0.000489,0.001999,0.004860,-0.005046,0.004465,0.003042,0.999973
3500297177.916065,1,0.027522,0.048266,0.271793,0.511207,-0.027522,0.623266,-0.008996,-0.029054,-0.000945,-0.006621,0.003484,0.007216,0.999946
3500297177.926762,1,0.027362,0.048263,0.271755,0.511245,-0.027362,0.623263,-0.007713,-0.019718,-0.005063,-0.006372,0.003926,0.006878,0.999948
3500297177.937143,1,0.027301,0.048336,0.271734,0.511266,-0.027301,0.623336,-0.005049,-0.011817,-0.002022,-0.005799,0.003874,0.006220,0.999956
3500297177.956770,1,0.027224,0.048338,0.271711,0.511289,-0.027224,0.623338,0.005490,0.019876,0.004854,-0.006216,0.003752,0.006901,0.999950
3500297177.967664,1,0.027215,0.048362,0.271696,0.511304,-0.027215,0.623362,0.003906,0.009823,0.006603,-0.006078,0.004001,0.006246,0.999954
3500297177.976497,1,0.027234,0.048383,0.271704,0.511296,-0.027234,0.623383,0.002017,0.004468,0.003144,-0.005816,0.004113,0.005955,0.999957
3500297177.995218,1,0.027199,0.048399,0.271699,0.511301,-0.027199,0.623399,0.000767,0.001678,0.004050,-0.005777,0.004199,0.005039,0.999962
3500297178.016352,1,0.027004,0.048277,0.271644,0.511356,-0.027004,0.623277,0.003477,0.014037,-0.005644,-0.004374,0.002879,0.004495,0.999976
3500297178.025429,1,0.027062,0.048210,0.271629,0.511371,-0.027062,0.623210,0.005025,0.011427,-0.011551,-0.005423,0.002889,0.004909,0.999969
3500297178.034872,1,0.027053,0.048225,0.271663,0.511337,-0.027053,0.623225,0.002438,0.009730,-0.011603,-0.005678,0.003097,0.005288,0.999965
3500297178.055624,1,0.027030,0.048262,0.271730,0.511270,-0.027030,0.623262,-0.005724,-0.001708,-0.001006,-0.005919,0.004636,0.002704,0.999968
3500297178.064638,1,0.027138,0.048246,0.271765,0.511235,-0.027138,0.623246,-0.009084,-0.005044,0.002386,-0.005366,0.005880,0.002467,0.999965
3500297178.095886,1,0.027174,0.048340,0.271803,0.511197,-0.027174,0.623340,-0.009348,-0.008046,0.007687,-0.005040,0.006386,0.001632,0.999966
3500297178.106096,1,0.027099,0.048336,0.271792,0.511208,-0.027099,0.623336,-0.004143,-0.004579,0.004924,-0.004691,0.005569,0.000150,0.999974
3500297178.116046,1,0.027124,0.048337,0.271786,0.511214,-0.027124,0.623337,-0.001381,0.000948,0.006092,-0.004853,0.004988,0.001979,0.999974
3500297178.134990,1,0.027037,0.048327,0.271770,0.511230,-0.027037,0.623327,0.002211,0.009143,-0.000906,-0.005343,0.005170,0.000376,0.999972
3500297178.225354,1,0.026942,0.048269,0.271701,0.511299,-0.026942,0.623269,0.006060,0.010430,-0.004423,-0.004679,0.004222,-0.002007,0.999978
3500297178.234790,1,0.027029,0.048298,0.271728,0.511272,-0.027029,0.623298,0.003860,0.006350,-0.002620,-0.005229,0.004997,-0.001200,0.999973
3500297178.256327,1,0.027101,0.048359,0.271774,0.511226,-0.027101,0.623359,-0.000312,-0.004288,0.002167,-0.005408,0.005324,-0.000295,0.999971
3500297178.264800,1,0.027007,0.048311,0.271745,0.511255,-0.027007,0.623311,-0.002962,-0.004337,0.002767,-0.005186,0.004908,-0.000523,0.999974
3500297178.275479,1,0.026940,0.048289,0.271724,0.511276,-0.026940,0.623289,0.000252,0.005898,-0.000589,-0.005107,0.004844,-0.000809,0.999975
3500297178.295234,1,0.027073,0.048298,0.271748,0.511252,-0.027073,0.623298,0.001772,0.001860,-0.004120,-0.004966,0.005824,-0.000040,0.999971
3500297178.315513,1,0.027002,0.048347,0.271819,0.511181,-0.027002,0.623347,-0.004927,0.000358,0.002377,-0.005293,0.005788,-0.000619,0.999969
3500297178.325468,1,0.026967,0.048300,0.271757,0.511243,-0.026967,0.623300,-0.002191,-0.001761,0.000734,-0.004664,0.005084,-0.000506,0.999976
3500297178.344488,1,0.027070,0.048319,0.271766,0.511234,-0.027070,0.623319,-0.001242,0.000217,0.001419,-0.004623,0.005560,-0.000208,0.999974
3500297178.355456,1,0.027256,0.048313,0.271794,0.511206,-0.027256,0.623313,0.001719,-0.016957,-0.002274,-0.005415,0.006273,0.002558,0.999962
3500297178.363775,1,0.027113,0.048273,0.271740,0.511260,-0.027113,0.623273,0.001099,-0.009781,-0.001766,-0.004905,0.005449,0.000949,0.999973
3500297178.374234,1,0.027050,0.048242,0.271725,0.511275,-0.027050,0.623242,0.002778,0.001339,-0.005136,-0.004229,0.004897,-0.000660,0.999979
3500297178.385161,1,0.027002,0.048274,0.271711,0.511289,-0.027002,0.623274,0.005503,0.016937,-0.002599,-0.004380,0.004843,-0.001511,0.999978
